Brand,Seller SKU,Product Name,Status,MP SKU ID,MP ITEM ID,Quantity
Banana Republic,1200041664028_DELETED_2025-11-07_08-40-29,Luxury-Touch Herringbone Polo,deleted,1172261,498067,0
Banana Republic,1200041664035_DELETED_2025-11-07_08-40-29,Luxury-Touch Herringbone Polo,deleted,1172262,498067,0
Banana Republic,1200041664042_DELETED_2025-11-07_08-40-29,Luxury-Touch Herringbone Polo,deleted,1172263,498067,0
Banana Republic,1200041664059_DELETED_2025-11-07_08-40-29,Luxury-Touch Herringbone Polo,deleted,1172264,498067,0
Banana Republic,1200041544443_DELETED_2025-11-07_08-40-28,Untucked Slim-Fit Flannel Shirt,deleted,1172257,498066,0
Banana Republic,1200041544450_DELETED_2025-11-07_08-40-28,Untucked Slim-Fit Flannel Shirt,deleted,1172258,498066,0
Banana Republic,1200041544467_DELETED_2025-11-07_08-40-28,Untucked Slim-Fit Flannel Shirt,deleted,1172259,498066,0
Banana Republic,1200041544474_DELETED_2025-11-07_08-40-28,Untucked Slim-Fit Flannel Shirt,deleted,1172260,498066,0
Banana Republic,1200041493819_DELETED_2025-11-07_08-40-30,Luxury-Touch Polo,deleted,1172269,498069,0
Banana Republic,1200041493826_DELETED_2025-11-07_08-40-30,Luxury-Touch Polo,deleted,1172270,498069,0
Banana Republic,1200041493833_DELETED_2025-11-07_08-40-30,Luxury-Touch Polo,deleted,1172271,498069,0
Banana Republic,1200041476751_DELETED_2025-11-07_08-40-30,Luxury-Touch Herringbone Polo,deleted,1172265,498068,0
Banana Republic,1200041476768_DELETED_2025-11-07_08-40-30,Luxury-Touch Herringbone Polo,deleted,1172266,498068,0
Banana Republic,1200041476775_DELETED_2025-11-07_08-40-30,Luxury-Touch Herringbone Polo,deleted,1172267,498068,0
Banana Republic,1200041476782_DELETED_2025-11-07_08-40-30,Luxury-Touch Herringbone Polo,deleted,1172268,498068,0
Banana Republic,1200041511544_DELETED_2025-11-07_08-40-31,Signature Pique Print Polo,deleted,1172272,498070,0
